datetime_run,run_name,dataset_name,split,epoch,seed,decode_method_train,decode_method_eval,reward_fn,reward_clip_max,reward_clip_min,reward_base,reward_vm_multiplier,sts_threshold,contradiction_threshold,pp_letter_diff_threshold,pp_name,sts_name,nli_name,vm_name,orig_max_length,use_small_ds,batch_size_train,batch_size_eval,lr,acc_steps,label_flip-mean,label_flip-std,is_valid_pp-mean,is_valid_pp-std,is_adv_example-mean,is_adv_example-std,reward_pp-mean,reward_pp-std,vm_scores-mean,vm_scores-std,sts_scores-mean,sts_scores-std,pp_letter_diff-mean,pp_letter_diff-std,contradiction_scores-mean,contradiction_scores-std,acceptability_scores-mean,acceptability_scores-std,lcp_conditions-mean,lcp_conditions-std,n_pp,any_adv_example_proportion,gen_params_train.do_sample,gen_params_train.temperature,gen_params_train.top_p,gen_params_eval.num_return_sequences,gen_params_eval.do_sample,gen_params_eval.num_beams,gen_params_eval.top_p,gen_params_eval.temperature,gen_params_eval.diversity_penalty,gen_params_eval.num_beam_groups
2022-06-28_235736,scarlet-sweep-45,financial,valid,8,1002,sample,diverse_beam_search_high_diversity,reward_fn_contradiction_and_letter_diff,10.0,0,0,35.0,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,mrm8488/distilroberta-finetuned-financial-news-sentiment-analysis,32,False,32,8,0.0001,2,0.17213572916395772,0.1735909859122099,0.48111741637001,0.4493389584696017,0.05257209844620542,0.10359726832549683,0.5790505575371833,1.0991935571324736,0.16497544914915327,0.16639958693711776,0.8161932061265474,0.10871495191683639,10.430484272783753,11.406779943400059,0.07811529151850738,0.1303580818365121,0.7997733766753344,0.12398152119233154,0.9905831543875161,0.02350880389980682,47.493975903614455,0.3313253012048193,True,0.85,0.95,48,False,48,,,1.0,48
2022-06-29_010342,fancy-sweep-46,financial,train,3,1000,sample,diverse_beam_search_high_diversity,reward_fn_contradiction_and_letter_diff,10.0,0,0,35.0,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,mrm8488/distilroberta-finetuned-financial-news-sentiment-analysis,32,False,32,8,0.0001,2,0.06050941855895908,0.09713289621466586,0.5501656627837748,0.4179464657084307,0.02733391407382058,0.05507331327586414,0.33833090275742317,0.6267350365682413,0.05483915303833894,0.0917018113416242,0.8404813524812501,0.09602536645976605,9.711759338980777,9.74379895037106,0.07103751726290539,0.11097541387672141,0.7869364424610337,0.10650444303604925,0.9924936999572971,0.026035082354031628,46.76219054763691,0.18304576144036008,True,1.15,0.95,48,False,48,,,1.0,48
2022-06-28_192425,sunny-sweep-43,financial,train,32,1000,sample,diverse_beam_search_high_diversity,reward_fn_contradiction_and_letter_diff,10.0,0,0,35.0,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,mrm8488/distilroberta-finetuned-financial-news-sentiment-analysis,32,False,32,8,0.0001,2,0.6099623838099193,0.19560649538820307,0.5719853187341267,0.39684447692225183,0.35381863225719407,0.28381080578845924,3.655003126845302,2.8558909196079796,0.6021303620429959,0.1831087424316553,0.8165808372162214,0.08437606800716725,3.794644335758522,7.346569057893845,0.0810197110727562,0.08800176961856525,0.792870879498847,0.10363031436498249,0.9837117046130296,0.06759786549721224,43.812453113278316,0.700675168792198,True,0.85,0.95,48,False,48,,,1.0,48
2022-06-28_192425,sunny-sweep-43,financial,valid,32,1000,sample,diverse_beam_search_high_diversity,reward_fn_contradiction_and_letter_diff,10.0,0,0,35.0,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,mrm8488/distilroberta-finetuned-financial-news-sentiment-analysis,32,False,32,8,0.0001,2,0.5700700744303316,0.1802777156631163,0.5746285725235544,0.4028524609303932,0.3305595704683715,0.2757663607188114,3.4023760544282875,2.761972182551268,0.5554978068233068,0.16928629379087398,0.8217838766823881,0.08506748077575145,3.9154659076875333,7.439218131917955,0.06475036976734351,0.07965388742731233,0.7804647666402116,0.10707124244188977,0.9825667688890307,0.06078460651724849,44.14673913043478,0.6521739130434783,True,0.85,0.95,48,False,48,,,1.0,48
2022-06-29_010342,fancy-sweep-46,financial,valid,3,1000,sample,diverse_beam_search_high_diversity,reward_fn_contradiction_and_letter_diff,10.0,0,0,35.0,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,mrm8488/distilroberta-finetuned-financial-news-sentiment-analysis,32,False,32,8,0.0001,2,0.05138504125767702,0.09143144995822396,0.5578042122671443,0.41899929668561814,0.02446489905264426,0.05431419545220001,0.2987122952136981,0.6398484990882364,0.04080607571039613,0.08613572303931022,0.8440743797357457,0.09519942249924389,10.813963042027899,9.979022627012393,0.07213167187837635,0.1270126232067153,0.7799606552701404,0.10526181089409073,0.9932904904405268,0.022432782743868545,46.80978260869565,0.19021739130434784,True,1.15,0.95,48,False,48,,,1.0,48
2022-06-28_235736,scarlet-sweep-45,financial,train,9,1002,sample,diverse_beam_search_high_diversity,reward_fn_contradiction_and_letter_diff,10.0,0,0,35.0,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,mrm8488/distilroberta-finetuned-financial-news-sentiment-analysis,32,False,32,8,0.0001,2,0.21555007880342164,0.18080782919334976,0.5068785195657906,0.4346890020160473,0.07287097813500576,0.12101911074690333,0.7893996431370822,1.2746723794537125,0.20849935119706706,0.1740059230841309,0.8205039869044477,0.10836313039358975,6.902804780284738,11.313899599138045,0.07945923182540766,0.12485990485436378,0.7809017151605493,0.1291457010382724,0.9937974046759994,0.021455304649531264,47.036903039073806,0.3668596237337192,True,0.85,0.95,48,False,48,,,1.0,48
2022-06-28_235736,scarlet-sweep-45,financial,valid,9,1002,sample,diverse_beam_search_high_diversity,reward_fn_contradiction_and_letter_diff,10.0,0,0,35.0,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,mrm8488/distilroberta-finetuned-financial-news-sentiment-analysis,32,False,32,8,0.0001,2,0.2075859735836508,0.18925320455556577,0.5077916126940754,0.4419927080184518,0.06833977847608236,0.11803619687238011,0.7305392306781574,1.2302807968082698,0.20087488976767537,0.18132754804731097,0.8180913537864081,0.10922028782940135,8.253265940506145,11.347063402763617,0.08047354861481568,0.12865922297896876,0.7985264576699457,0.12507908601213122,0.9898360091615305,0.0288632955519217,47.4277108433735,0.37349397590361444,True,0.85,0.95,48,False,48,,,1.0,48
2022-06-28_192425,sunny-sweep-43,financial,train,33,1000,sample,diverse_beam_search_high_diversity,reward_fn_contradiction_and_letter_diff,10.0,0,0,35.0,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,mrm8488/distilroberta-finetuned-financial-news-sentiment-analysis,32,False,32,8,0.0001,2,0.5967723659071711,0.20451863508859042,0.5452461695599429,0.41499178988458796,0.33021315113253374,0.2925467473456658,3.4204289569526902,2.954912062825867,0.5888925585450047,0.19226911830543603,0.8114106787459836,0.08682379567102409,6.032160123316639,7.2949410806632295,0.0829519401486583,0.09201354589689847,0.7967704065964833,0.1051174461648723,0.97813160066462,0.09180001660766106,44.18829707426857,0.7066766691672918,True,0.85,0.95,48,False,48,,,1.0,48
2022-06-28_192425,sunny-sweep-43,financial,valid,33,1000,sample,diverse_beam_search_high_diversity,reward_fn_contradiction_and_letter_diff,10.0,0,0,35.0,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,mrm8488/distilroberta-finetuned-financial-news-sentiment-analysis,32,False,32,8,0.0001,2,0.5637131363698122,0.20965318870749783,0.5251261202847038,0.42655639306021415,0.2899195119359468,0.2867752756221169,3.0014347461742976,2.8915133752836986,0.5499018783671868,0.1989554060214218,0.8123070399040783,0.087670833739176,6.724028809377628,7.5708595698033605,0.06834660044786832,0.08983296235841735,0.7795011766779892,0.11263514622000813,0.9730884072718118,0.09590121988571143,44.29347826086956,0.6956521739130435,True,0.85,0.95,48,False,48,,,1.0,48
2022-06-29_010342,fancy-sweep-46,financial,train,4,1000,sample,diverse_beam_search_high_diversity,reward_fn_contradiction_and_letter_diff,10.0,0,0,35.0,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,mrm8488/distilroberta-finetuned-financial-news-sentiment-analysis,32,False,32,8,0.0001,2,0.05362164652055581,0.0878056561999522,0.6348364443262232,0.3943356113853484,0.02964686316417706,0.056505813831488706,0.3659846565213876,0.6357638957013256,0.047927666884162515,0.08293549848383802,0.867747591123646,0.08669208948258293,6.123785120540099,9.617096695172396,0.06059175093318613,0.1023993247953566,0.7864398824328007,0.10498858853754298,0.9922182925252188,0.027929608480688668,46.54763690922731,0.18829707426856715,True,1.15,0.95,48,False,48,,,1.0,48
2022-06-29_010342,fancy-sweep-46,financial,valid,4,1000,sample,diverse_beam_search_high_diversity,reward_fn_contradiction_and_letter_diff,10.0,0,0,35.0,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,mrm8488/distilroberta-finetuned-financial-news-sentiment-analysis,32,False,32,8,0.0001,2,0.04784878367125798,0.07654648713871928,0.636713281253661,0.40102415714094425,0.027027684045307775,0.04988820271203902,0.32820270881012614,0.5944376631417518,0.037466114657328575,0.07394940052250863,0.8700158237448604,0.08635230742118179,7.135444987733795,9.82671946837271,0.05663808740521772,0.10488166169793459,0.7769017942211798,0.1083518012255814,0.9917218159602005,0.022410332403776042,46.60326086956522,0.16847826086956522,True,1.15,0.95,48,False,48,,,1.0,48
2022-06-28_235736,scarlet-sweep-45,financial,train,10,1002,sample,diverse_beam_search_high_diversity,reward_fn_contradiction_and_letter_diff,10.0,0,0,35.0,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,mrm8488/distilroberta-finetuned-financial-news-sentiment-analysis,32,False,32,8,0.0001,2,0.23797646228760092,0.1954348076265739,0.5220335647107769,0.432138210004101,0.09239267684137926,0.13767585046445185,0.9887827942074887,1.4381326272957045,0.23066295660991862,0.1884597520458251,0.8226278315248532,0.10855292231440306,5.603829689812114,10.727326627813339,0.08091193334272014,0.11567950704993396,0.789942347008493,0.12442795754567773,0.993056385803014,0.02441164466740376,47.007959479015916,0.40665701881331406,True,0.85,0.95,48,False,48,,,1.0,48
2022-06-28_235736,scarlet-sweep-45,financial,valid,10,1002,sample,diverse_beam_search_high_diversity,reward_fn_contradiction_and_letter_diff,10.0,0,0,35.0,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,mrm8488/distilroberta-finetuned-financial-news-sentiment-analysis,32,False,32,8,0.0001,2,0.2326001473164826,0.1971352948939026,0.5183104568628805,0.42990445731289845,0.08226761572120343,0.12358341023921464,0.8942566038543307,1.3227916616887334,0.22633793392793014,0.18977797024668083,0.8217743925019934,0.10817286342238389,6.348885491935413,10.877928154802435,0.08588307653085879,0.11563525447954685,0.8081484561244101,0.12059888092882083,0.9899291905483086,0.02970014765110153,47.373493975903614,0.37349397590361444,True,0.85,0.95,48,False,48,,,1.0,48
2022-06-28_192425,sunny-sweep-43,financial,train,34,1000,sample,diverse_beam_search_high_diversity,reward_fn_contradiction_and_letter_diff,10.0,0,0,35.0,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,mrm8488/distilroberta-finetuned-financial-news-sentiment-analysis,32,False,32,8,0.0001,2,0.589124213175907,0.2147335110105006,0.5771161569230763,0.4045903823411266,0.3460004761286871,0.29041722304058637,3.5803295658848886,2.9146565336382717,0.5809974181919506,0.20236748725942372,0.8224418630453164,0.08178030662931486,3.8579557684703754,7.044858691453865,0.08036115525486189,0.09127680196050723,0.787706019980314,0.11202522823517858,0.9774912669335538,0.09190439316141208,43.769692423105774,0.7014253563390848,True,0.85,0.95,48,False,48,,,1.0,48
2022-06-28_192425,sunny-sweep-43,financial,valid,34,1000,sample,diverse_beam_search_high_diversity,reward_fn_contradiction_and_letter_diff,10.0,0,0,35.0,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,mrm8488/distilroberta-finetuned-financial-news-sentiment-analysis,32,False,32,8,0.0001,2,0.554610328890159,0.19941408264074303,0.5779180501823545,0.41005404045121036,0.31284731736372895,0.28973245370441364,3.2455968835846964,2.921002794033037,0.5407789777678271,0.18864195683913448,0.8276654390050286,0.08298121310799474,3.859509936116639,7.364729771241883,0.0627811146874816,0.08340443330313073,0.7688537626599409,0.11742563688833998,0.9745530665944927,0.09403803513001628,43.94021739130435,0.6902173913043478,True,0.85,0.95,48,False,48,,,1.0,48
2022-06-29_010342,fancy-sweep-46,financial,train,5,1000,sample,diverse_beam_search_high_diversity,reward_fn_contradiction_and_letter_diff,10.0,0,0,35.0,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,mrm8488/distilroberta-finetuned-financial-news-sentiment-analysis,32,False,32,8,0.0001,2,0.05571485224232614,0.09258714188888421,0.6677818797167155,0.3845183359068112,0.03270682929830289,0.06234742544326321,0.4044840270598684,0.694477093446923,0.050367458450479026,0.08771638410313834,0.8784622285074559,0.08451750046214249,3.9043786022493703,9.580542409706942,0.05519992479070195,0.09765460724673417,0.7839121916329819,0.11007997181476546,0.9922009622225019,0.027003030290181505,46.564141035258814,0.20630157539384847,True,1.15,0.95,48,False,48,,,1.0,48
2022-06-28_235736,scarlet-sweep-45,financial,train,11,1002,sample,diverse_beam_search_high_diversity,reward_fn_contradiction_and_letter_diff,10.0,0,0,35.0,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,mrm8488/distilroberta-finetuned-financial-news-sentiment-analysis,32,False,32,8,0.0001,2,0.24310732471890997,0.20339527144372457,0.5023460868173364,0.43151363504601,0.08932092715395261,0.13489611998199325,0.9562972035941246,1.4077244004189895,0.23596467270300145,0.1963480611398103,0.8180038177101469,0.10698983685201045,8.692739759440704,9.958425057399,0.0866060954845353,0.119898094747133,0.7856638771457541,0.12375201856125546,0.9928107912605789,0.024470655495346102,46.839363241678726,0.39363241678726485,True,0.85,0.95,48,False,48,,,1.0,48
2022-06-29_010342,fancy-sweep-46,financial,valid,5,1000,sample,diverse_beam_search_high_diversity,reward_fn_contradiction_and_letter_diff,10.0,0,0,35.0,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,mrm8488/distilroberta-finetuned-financial-news-sentiment-analysis,32,False,32,8,0.0001,2,0.04712500893786841,0.07126085012455932,0.6669085218129251,0.38465683367078185,0.02831470625695478,0.05064382648775117,0.34443767898301664,0.5807210310648134,0.036751940546401914,0.06853162063495509,0.8800831257757984,0.08314032200094369,4.8636197961534595,9.663939322123857,0.05616120807309659,0.1096278432355585,0.7790518263377502,0.1101995927030084,0.9898239018489715,0.029823094321671642,46.608695652173914,0.17391304347826086,True,1.15,0.95,48,False,48,,,1.0,48
2022-06-28_235736,scarlet-sweep-45,financial,valid,11,1002,sample,diverse_beam_search_high_diversity,reward_fn_contradiction_and_letter_diff,10.0,0,0,35.0,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,mrm8488/distilroberta-finetuned-financial-news-sentiment-analysis,32,False,32,8,0.0001,2,0.24029494237348276,0.19783615531859378,0.4845562303170801,0.43104548216728594,0.08287696941491768,0.1246189030695359,0.890820946418999,1.2947767673995532,0.23331390727884047,0.18935780478256697,0.8145125229960593,0.10490024583362269,9.91654114270781,10.183427152181068,0.09127944872647094,0.11766438328399158,0.8052837434179622,0.12103123974791406,0.9884434012891781,0.033905805697489654,47.16867469879518,0.37349397590361444,True,0.85,0.95,48,False,48,,,1.0,48
2022-06-28_192425,sunny-sweep-43,financial,train,35,1000,sample,diverse_beam_search_high_diversity,reward_fn_contradiction_and_letter_diff,10.0,0,0,35.0,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,mrm8488/distilroberta-finetuned-financial-news-sentiment-analysis,32,False,32,8,0.0001,2,0.5895966583090783,0.20774800328155607,0.6171627092011512,0.3928516924368089,0.37028718282877804,0.2877727340105973,3.8255185449912177,2.899957633290898,0.5812259940441661,0.19623823914272623,0.8355589469317812,0.07578256992278437,0.9016891432483554,7.357086918863091,0.07780537018413307,0.08581268494341164,0.7833469273032125,0.11501247916357102,0.9860481448524532,0.06062975387350046,43.626406601650416,0.705926481620405,True,0.85,0.95,48,False,48,,,1.0,48
2022-06-28_192425,sunny-sweep-43,financial,valid,35,1000,sample,diverse_beam_search_high_diversity,reward_fn_contradiction_and_letter_diff,10.0,0,0,35.0,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,mrm8488/distilroberta-finetuned-financial-news-sentiment-analysis,32,False,32,8,0.0001,2,0.5496295879539769,0.20483147812792535,0.6218684268432514,0.39997087340337933,0.3424362224807225,0.2882133683211002,3.5300767088641267,2.8960088015436143,0.5349228912754214,0.1940387883902146,0.8431179745816914,0.07575538372333022,0.8109901854059871,7.388665848540893,0.06045889993134066,0.08259929977090882,0.7684588933905979,0.1222421565190085,0.9842727001525986,0.06246450701287985,44.016304347826086,0.6956521739130435,True,0.85,0.95,48,False,48,,,1.0,48
2022-06-28_235736,scarlet-sweep-45,financial,train,12,1002,sample,diverse_beam_search_high_diversity,reward_fn_contradiction_and_letter_diff,10.0,0,0,35.0,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,mrm8488/distilroberta-finetuned-financial-news-sentiment-analysis,32,False,32,8,0.0001,2,0.264267527776869,0.20693826803116264,0.4778224025504239,0.4259830809476024,0.0902590770683442,0.13992714079070312,0.9606831304131525,1.4575966676491408,0.2572108115759342,0.19998238718669142,0.8159578717254931,0.10469702424368872,12.155359994074496,9.08357701457246,0.09372640542198077,0.12142589512046895,0.7708499832155764,0.12377007748277115,0.993822283389592,0.022800756036470693,46.474674384949346,0.4073806078147612,True,0.85,0.95,48,False,48,,,1.0,48
2022-06-29_010342,fancy-sweep-46,financial,train,6,1000,sample,diverse_beam_search_high_diversity,reward_fn_contradiction_and_letter_diff,10.0,0,0,35.0,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,mrm8488/distilroberta-finetuned-financial-news-sentiment-analysis,32,False,32,8,0.0001,2,0.0709541442112047,0.11250390390040854,0.6032148264619089,0.416729054463608,0.03648202912621387,0.07055963059175634,0.4342637962455537,0.7725511398850373,0.06527673953645628,0.10674237435315459,0.8547313791998251,0.0920078743839266,6.2938698521624845,9.176122665321554,0.0625864227021298,0.10858560032501492,0.7858013593251904,0.11363204737413654,0.9899586503029213,0.035913630058865297,46.94823705926482,0.23105776444111029,True,1.15,0.95,48,False,48,,,1.0,48
2022-06-28_235736,scarlet-sweep-45,financial,valid,12,1002,sample,diverse_beam_search_high_diversity,reward_fn_contradiction_and_letter_diff,10.0,0,0,35.0,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,mrm8488/distilroberta-finetuned-financial-news-sentiment-analysis,32,False,32,8,0.0001,2,0.26392800880632217,0.20963669842405463,0.4638481234112893,0.42601315039205945,0.07745076631389296,0.13270419781335777,0.8501411569710708,1.3891974775054239,0.2571528085242548,0.20164525170624747,0.8125929546807816,0.10459490252512937,13.344111274827537,9.092764060052435,0.10102687933115768,0.11483051100198298,0.7904470889898814,0.1176830553888281,0.990380056572913,0.029011779767490763,46.993975903614455,0.42168674698795183,True,0.85,0.95,48,False,48,,,1.0,48
2022-06-29_010342,fancy-sweep-46,financial,valid,6,1000,sample,diverse_beam_search_high_diversity,reward_fn_contradiction_and_letter_diff,10.0,0,0,35.0,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,mrm8488/distilroberta-finetuned-financial-news-sentiment-analysis,32,False,32,8,0.0001,2,0.054667012367020915,0.09021879107403338,0.6014006684964813,0.41862228996449546,0.027333418083478417,0.05163626261981085,0.3438748320060711,0.6208370621994621,0.04422670570182862,0.08660076944098241,0.8567661045565353,0.0910719289967272,7.7942208439097325,9.447464940867055,0.06702354774479906,0.12229225781240254,0.7803866829989442,0.11157066883835838,0.9880290960722015,0.03216879050235341,46.92391304347826,0.1793478260869565,True,1.15,0.95,48,False,48,,,1.0,48
2022-06-28_192425,sunny-sweep-43,financial,train,36,1000,sample,diverse_beam_search_high_diversity,reward_fn_contradiction_and_letter_diff,10.0,0,0,35.0,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,mrm8488/distilroberta-finetuned-financial-news-sentiment-analysis,32,False,32,8,0.0001,2,0.5893353893654978,0.208334705462314,0.62301138729667,0.3923277624011244,0.375121562927128,0.28924786007158737,3.875597860382197,2.906586611465953,0.5809615982834501,0.19647338315596938,0.8370926729582248,0.07669301911202668,0.1082329060750969,7.19262621874891,0.07472932496874245,0.0863937939414697,0.7805127090487922,0.11550658571462279,0.9882903381021845,0.050905882068389294,43.56114028507127,0.7149287321830458,True,0.85,0.95,48,False,48,,,1.0,48
2022-06-28_192425,sunny-sweep-43,financial,valid,36,1000,sample,diverse_beam_search_high_diversity,reward_fn_contradiction_and_letter_diff,10.0,0,0,35.0,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,mrm8488/distilroberta-finetuned-financial-news-sentiment-analysis,32,False,32,8,0.0001,2,0.5465688355278726,0.20519344553054655,0.6236249679624242,0.3954186796825409,0.34080153677441205,0.288119576925047,3.5202792593622183,2.8954135557137106,0.5319908758109778,0.19639652762756368,0.8435399602724453,0.07771611057197832,0.16578771790591562,7.199247608853041,0.06035878836805288,0.08229334322802787,0.7656659623730617,0.12077321629827444,0.9842494897900198,0.05549917466511784,43.71739130434783,0.6956521739130435,True,0.85,0.95,48,False,48,,,1.0,48
2022-06-28_235736,scarlet-sweep-45,financial,train,13,1002,sample,diverse_beam_search_high_diversity,reward_fn_contradiction_and_letter_diff,10.0,0,0,35.0,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,mrm8488/distilroberta-finetuned-financial-news-sentiment-analysis,32,False,32,8,0.0001,2,0.2857791083824014,0.2299533757802687,0.5067561405428498,0.4085942894693401,0.10368907156584564,0.15307086813413004,1.105972422615933,1.5925701293194785,0.27886019870198814,0.22252917882256798,0.8262975325080163,0.0953089714492512,9.47983179169609,8.21367243238374,0.09325495301360621,0.11884250848045233,0.7492299189157462,0.13485147402403322,0.9944079477546062,0.020124813393363177,46.32850940665702,0.4479015918958032,True,0.85,0.95,48,False,48,,,1.0,48
2022-06-28_235736,scarlet-sweep-45,financial,valid,13,1002,sample,diverse_beam_search_high_diversity,reward_fn_contradiction_and_letter_diff,10.0,0,0,35.0,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,mrm8488/distilroberta-finetuned-financial-news-sentiment-analysis,32,False,32,8,0.0001,2,0.2730657937995854,0.23717385345865952,0.5078687941336177,0.4162725870821396,0.09698863025731369,0.14473598793118275,1.0250290057754001,1.4973495064592937,0.2657703947880221,0.22860925854160766,0.825061176211038,0.09458912414879518,10.314018328430008,8.625435431970036,0.10248972321100773,0.12013090345829977,0.7708674015390139,0.12429496958952244,0.9905492919656053,0.02721891987279115,46.403614457831324,0.42168674698795183,True,0.85,0.95,48,False,48,,,1.0,48
2022-06-29_010342,fancy-sweep-46,financial,train,7,1000,sample,diverse_beam_search_high_diversity,reward_fn_contradiction_and_letter_diff,10.0,0,0,35.0,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,mrm8488/distilroberta-finetuned-financial-news-sentiment-analysis,32,False,32,8,0.0001,2,0.07280551360219312,0.11254559410584106,0.6461233088797671,0.3967181343437348,0.03945492089524162,0.0721140086296935,0.47114381947579004,0.7958664963404432,0.06708353877010197,0.1069296196210185,0.8701956983744059,0.08657858970499138,4.8382434380804185,8.432991894072401,0.055350145938160795,0.09709122466829569,0.7789508931352674,0.11320399832839169,0.9891556333745599,0.039719555115652457,46.71867966991748,0.23030757689422354,True,1.15,0.95,48,False,48,,,1.0,48
2022-06-28_192425,sunny-sweep-43,financial,train,37,1000,sample,diverse_beam_search_high_diversity,reward_fn_contradiction_and_letter_diff,10.0,0,0,35.0,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,mrm8488/distilroberta-finetuned-financial-news-sentiment-analysis,32,False,32,8,0.0001,2,0.5812008649630577,0.227873424548079,0.5976737209233212,0.39984334234747,0.3571801347698684,0.29258891269453374,3.6939230989265477,2.941373819182928,0.573257413812239,0.2164460547064118,0.830683826729637,0.08034147459529893,1.515192193648341,7.22569779558725,0.07660452565603658,0.09021889362724121,0.768933573835164,0.12222694251772227,0.9904782020992627,0.04182993983342556,43.84921230307577,0.7096774193548387,True,0.85,0.95,48,False,48,,,1.0,48
2022-06-29_010342,fancy-sweep-46,financial,valid,7,1000,sample,diverse_beam_search_high_diversity,reward_fn_contradiction_and_letter_diff,10.0,0,0,35.0,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,mrm8488/distilroberta-finetuned-financial-news-sentiment-analysis,32,False,32,8,0.0001,2,0.05871791088231397,0.10386598922005995,0.6437191611884304,0.39557559056968683,0.029954121734273188,0.06312234772527538,0.3760258135707458,0.7382608187567795,0.04865408900813975,0.10074376362757563,0.8720261527983475,0.08647524420157503,5.890656167611622,8.528855679797282,0.055325932789577134,0.10730196149162499,0.7711656402698257,0.11387639025858749,0.9888081298611631,0.02765769947463028,46.84239130434783,0.22282608695652173,True,1.15,0.95,48,False,48,,,1.0,48
